DateTime,Open,High,Low,Close,Volume
2020-06-23 11:45:00,20.85,20.85,18.65,19.75,1099575
2020-06-23 12:00:00,19.8,20.35,18.25,19.25,762225
2020-06-23 12:15:00,19.25,20.2,18.35,19.2,1026300
2020-06-23 12:30:00,19.45,20.05,15.8,16.6,1133025
2020-06-23 12:45:00,16.55,16.55,15.05,15.6,1260225
2020-06-23 13:00:00,15.75,16.25,14.35,15.15,1096725
2020-06-23 13:15:00,15.1,15.8,13.85,14.35,830925
2020-06-23 13:30:00,14.45,15.45,13.55,15.4,891150
2020-06-23 13:45:00,15.3,16.0,13.5,13.95,963000
2020-06-23 14:00:00,13.85,14.15,12.4,12.95,900750
2020-06-23 14:15:00,12.95,13.9,11.3,11.9,909525
2020-06-23 14:30:00,12.0,12.75,10.75,11.2,1098075
2020-06-23 14:45:00,11.15,11.25,10.2,10.6,1274250
2020-06-23 15:00:00,10.6,10.9,9.25,9.75,1419075
2020-06-23 15:15:00,9.75,10.0,5.95,9.7,1739925
2020-06-24 09:15:00,4.65,7.75,4.4,6.0,1753125
2020-06-24 09:30:00,6.0,6.45,5.6,6.05,868650
2020-06-24 09:45:00,6.05,6.35,5.85,5.9,740400
2020-06-24 10:00:00,5.9,6.0,5.0,5.1,1041825
2020-06-24 10:15:00,5.1,5.35,5.0,5.3,439725
2020-06-24 10:30:00,5.3,6.2,5.15,5.95,713400
2020-06-24 10:45:00,5.9,8.45,5.9,8.45,1217850
2020-06-24 11:00:00,8.45,8.75,6.55,7.3,923625
2020-06-24 11:15:00,7.35,7.65,6.4,6.95,481125
2020-06-24 11:30:00,6.95,8.3,6.85,7.75,1145400
2020-06-24 11:45:00,7.7,7.9,6.8,7.0,598800
2020-06-24 12:00:00,7.05,7.05,5.3,5.6,673500
2020-06-24 12:15:00,5.6,5.85,4.65,5.15,721125
2020-06-24 12:30:00,5.15,5.6,5.0,5.25,337800
2020-06-24 12:45:00,5.25,5.3,4.65,5.15,420975
2020-06-24 13:00:00,5.15,7.75,5.05,7.7,1000425
2020-06-24 13:15:00,7.65,8.75,6.65,7.65,1627725
2020-06-24 13:30:00,7.7,8.95,7.15,8.3,2009475
2020-06-24 13:45:00,8.25,9.3,6.8,6.85,1667325
2020-06-24 14:00:00,6.95,7.65,4.55,6.15,1589475
2020-06-24 14:15:00,6.05,6.45,4.6,5.6,1135800
2020-06-24 14:30:00,5.55,8.6,4.8,7.5,2164650
2020-06-24 14:45:00,7.45,8.9,6.35,7.55,1726500
2020-06-24 15:00:00,7.6,10.3,6.1,9.3,2236800
2020-06-24 15:15:00,9.25,9.9,8.3,9.1,2169375
2020-06-25 09:15:00,8.9,10.0,4.65,5.1,6557475
2020-06-25 09:30:00,5.0,5.1,2.2,2.4,4288875
2020-06-25 09:45:00,2.4,2.9,1.8,2.1,3291675
2020-06-25 10:00:00,2.1,2.75,2.1,2.5,1810725
2020-06-25 10:15:00,2.5,2.55,1.55,1.6,2185875
2020-06-25 10:30:00,1.6,1.85,1.3,1.7,2773200
2020-06-25 10:45:00,1.7,1.85,1.35,1.4,1831500
2020-06-25 11:00:00,1.4,1.45,1.05,1.2,2289375
2020-06-25 11:15:00,1.25,1.75,1.15,1.55,1443375
2020-06-25 11:30:00,1.55,1.6,1.2,1.4,941925
2020-06-25 11:45:00,1.4,2.0,1.3,1.9,1604250
2020-06-25 12:00:00,1.9,2.2,1.5,1.9,1642050
2020-06-25 12:15:00,1.95,2.15,1.15,1.15,1853700
2020-06-25 12:30:00,1.25,1.75,1.05,1.7,2241375
2020-06-25 12:45:00,1.7,2.1,1.3,1.4,2352150
2020-06-25 13:00:00,1.45,1.65,0.85,0.9,2615400
2020-06-25 13:15:00,0.85,1.2,0.7,0.8,2400600
2020-06-25 13:30:00,0.8,0.8,0.35,0.4,2318025
2020-06-25 13:45:00,0.4,0.55,0.35,0.45,1403775
2020-06-25 14:00:00,0.5,0.5,0.3,0.3,866400
2020-06-25 14:15:00,0.35,0.35,0.2,0.2,1316700
2020-06-25 14:30:00,0.25,0.3,0.15,0.15,992325
2020-06-25 14:45:00,0.15,0.2,0.1,0.1,686400
2020-06-25 15:00:00,0.1,0.2,0.05,0.05,1034325
2020-06-25 15:15:00,0.05,0.1,0.05,0.05,882600
